Name	1	2	3	4	5	6	7	8	9	10	11	12
DHN_BOILER_GAS	0.499523	0.393681	0.115699	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.115117	0.645000
DHN_BOILER_WOOD	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
DHN_BOILER_OIL	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
DHN_DEEP_GEO	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
DEC_HP_ELEC	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
DEC_THHP_GAS	2.598269	2.417287	1.931369	0.638594	0.248128	0.248128	0.248128	0.248128	0.428060	1.311851	1.940964	2.847024
DEC_COGEN_GAS	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
DEC_COGEN_OIL	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
DEC_ADVCOGEN_GAS	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
DEC_ADVCOGEN_H2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
DEC_BOILER_GAS	9.093943	8.460506	6.759792	2.235079	0.868447	0.868447	0.868447	0.868447	1.498211	4.591479	6.793374	9.964585
DEC_BOILER_WOOD	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
DEC_BOILER_OIL	1.299135	1.208644	0.965685	0.319297	0.124064	0.124064	0.124064	0.124064	0.214030	0.655926	0.970482	1.423512
DEC_SOLAR	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
DEC_DIRECT_ELEC	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TRAMWAY_TROLLEY	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
BUS_COACH_DIESEL	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
BUS_COACH_HYDIESEL	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
BUS_COACH_CNG_STOICH	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229
BUS_COACH_FC_HYBRIDH2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TRAIN_PUB	6.668918	6.668918	6.668918	6.668918	6.668918	6.668918	6.668918	6.668918	6.668918	6.668918	6.668918	6.668918
CAR_GASOLINE	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229
CAR_DIESEL	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229
CAR_NG	0.833615	0.833615	0.833615	0.833615	0.833615	0.833615	0.833615	0.833615	0.833615	0.833615	0.833615	0.833615
CAR_HEV	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CAR_PHEV	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CAR_BEV	2.500844	2.500844	2.500844	2.500844	2.500844	2.500844	2.500844	2.500844	2.500844	2.500844	2.500844	2.500844
CAR_FUEL_CELL	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229
TRAIN_FREIGHT	2.737445	2.737445	2.737445	2.737445	2.737445	2.737445	2.737445	2.737445	2.737445	2.737445	2.737445	2.737445
TRUCK	1.824963	1.824963	1.824963	1.824963	1.824963	1.824963	1.824963	1.824963	1.824963	1.824963	1.824963	1.824963
PUMPED_HYDRO	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
POWER2GAS	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
EFFICIENCY	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
DHN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
GRID	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
POWER2GAS_1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
POWER2GAS_2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
POWER2GAS_3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
H2_ELECTROLYSIS	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
H2_NG	0.299101	0.299101	0.299101	0.299101	0.299101	0.299101	0.299101	0.299101	0.299101	0.299101	0.299101	0.299101
H2_BIOMASS	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
GASIFICATION_SNG	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
PYROLYSIS	1.136128	1.136128	1.136128	0.375653	0.145961	0.145961	0.145961	0.145961	0.251807	0.771696	1.136128	1.136128
ELECTRICITY	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
GASOLINE	0.716408	0.716408	0.716408	0.716408	0.716408	0.716408	0.716408	0.716408	0.716408	0.716408	0.716408	0.716408
DIESEL	1.580361	1.580361	1.580361	1.580361	1.580361	1.580361	1.580361	1.580361	1.580361	1.580361	1.580361	1.580361
BIOETHANOL	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
BIODIESEL	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
LFO	0.392304	0.285841	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005644	0.538634
LNG	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
NG	44.442293	43.606959	42.143863	46.370048	44.304035	39.541214	24.611204	41.332840	44.781903	48.451968	51.796820	46.316037
NG_CCS	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
SNG	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
WOOD	1.842735	1.842735	1.842735	0.700730	2.542603	0.355802	0.355802	0.355802	0.514750	1.295469	3.349188	1.842735
COAL	19.444950	19.444950	19.444950	6.100700	0.000000	0.000000	19.444950	0.000000	0.000000	6.907315	6.580858	19.444950
COAL_CCS	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
URANIUM	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
WASTE	1.413401	1.413401	1.413401	1.413401	0.000000	1.413401	1.413401	1.413401	1.413401	1.413401	1.152542	1.413401
H2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ELEC_EXPORT	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
