Name	1	2	3	4	5	6	7	8	9	10	11	12
DEC_HP_ELEC	2.372115	2.206886	1.763262	0.583011	0.226531	0.226531	0.226531	0.226531	0.390802	1.197667	1.772022	2.599219
DEC_THHP_GAS	2.579716	2.400026	1.917578	0.634034	0.246356	0.246356	0.246356	0.246356	0.425004	1.302483	1.927104	2.826694
DEC_COGEN_GAS	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
DEC_COGEN_OIL	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
DEC_ADVCOGEN_GAS	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
DEC_ADVCOGEN_H2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
DEC_BOILER_GAS	6.656889	6.193205	4.948260	1.636108	0.635715	0.635715	0.635715	0.635715	1.096711	3.361025	4.972842	7.294211
DEC_BOILER_WOOD	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
DEC_BOILER_OIL	1.289858	1.200013	0.958789	0.317017	0.123178	0.123178	0.123178	0.123178	0.212502	0.651242	0.963552	1.413347
DEC_SOLAR	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
DEC_DIRECT_ELEC	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TRAMWAY_TROLLEY	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229
BUS_COACH_DIESEL	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
BUS_COACH_HYDIESEL	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
BUS_COACH_CNG_STOICH	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
BUS_COACH_FC_HYBRIDH2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TRAIN_PUB	6.668918	6.668918	6.668918	6.668918	6.668918	6.668918	6.668918	6.668918	6.668918	6.668918	6.668918	6.668918
CAR_GASOLINE	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229
CAR_DIESEL	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229
CAR_NG	0.833615	0.833615	0.833615	0.833615	0.833615	0.833615	0.833615	0.833615	0.833615	0.833615	0.833615	0.833615
CAR_HEV	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CAR_PHEV	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CAR_BEV	2.500844	2.500844	2.500844	2.500844	2.500844	2.500844	2.500844	2.500844	2.500844	2.500844	2.500844	2.500844
CAR_FUEL_CELL	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229	1.667229
TRAIN_FREIGHT	2.737445	2.737445	2.737445	2.737445	2.737445	2.737445	2.737445	2.737445	2.737445	2.737445	2.737445	2.737445
TRUCK	1.824963	1.824963	1.824963	1.824963	1.824963	1.824963	1.824963	1.824963	1.824963	1.824963	1.824963	1.824963
PUMPED_HYDRO	889.234994	488.123320	0.000000	0.000000	0.000000	0.000000	0.000000	1291.895222	2400.000000	2350.737575	1951.401195	1349.629560
POWER2GAS	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
EFFICIENCY	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
DHN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
GRID	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
POWER2GAS_1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
POWER2GAS_2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
POWER2GAS_3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
H2_ELECTROLYSIS	0.000000	0.000000	0.000000	0.083519	0.083519	0.083519	0.083519	0.083519	0.083519	0.000000	0.000000	0.000000
H2_NG	0.299101	0.299101	0.299101	0.215582	0.215582	0.215582	0.215582	0.215582	0.215582	0.299101	0.299101	0.299101
H2_BIOMASS	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
GASIFICATION_SNG	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
PYROLYSIS	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ELECTRICITY	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
GASOLINE	0.716408	0.716408	0.716408	0.716408	0.716408	0.716408	0.716408	0.716408	0.716408	0.716408	0.716408	0.716408
DIESEL	1.580361	1.580361	1.580361	1.580361	1.580361	1.580361	1.580361	1.580361	1.580361	1.580361	1.580361	1.580361
BIOETHANOL	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
BIODIESEL	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
LFO	1.517518	1.411815	1.128015	0.372970	0.144919	0.144919	0.144919	0.144919	0.250008	0.766186	1.133619	1.662803
LNG	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
NG	11.619961	10.931294	8.900207	3.848847	2.478846	2.753002	2.753002	2.753002	3.384319	6.599185	8.846402	12.727547
NG_CCS	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
SNG	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
WOOD	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
COAL	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
COAL_CCS	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
URANIUM	10.810800	10.810800	10.810800	10.776843	6.927461	3.615160	3.731662	9.549105	10.810800	10.810800	10.810800	10.810800
WASTE	1.383737	1.307054	1.307054	1.413242	1.413242	1.103243	1.103243	1.103243	1.103243	1.307054	1.413242	1.307054
H2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ELEC_EXPORT	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
